Fecha,temperatura (°F),punto_de_rocio (°F),humedad,Columna1,Velocidad del viento (mph),rafaga_viento (mph),presion
9-10-2023:09:00,88,79,75,E,3,0,29.85 °in
9-10-2023:10:00,88,77,70,VAR,3,0,29.88 °in
9-10-2023:11:00,88,75,66,WNW,7,0,29.85 °in
9-10-2023:12:00,90,77,66,WNW,7,0,29.82 °in
9-10-2023:13:00,88,75,66,W,7,0,29.82 °in
9-10-2023:14:00,90,75,62,W,7,0,29.79 °in
9-10-2023:15:00,90,77,66,WNW,8,0,29.76 °in
9-10-2023:16:00,88,75,66,WNW,7,0,29.76 °in
9-10-2023:17:00,88,77,70,NW,6,0,29.76 °in
9-10-2023:18:00,86,77,74,NNW,5,0,29.76 °in
9-10-2023:19:00,86,75,70,NW,3,0,29.76 °in
9-10-2023:20:00,82,77,84,N,3,0,29.79 °in
9-10-2023:21:00,82,77,84,NNE,5,0,29.79 °in
9-10-2023:22:00,82,77,84,NNE,9,0,29.82 °in
9-10-2023:23:00,81,79,94,VAR,2,0,29.82 °in
10-10-2023:00:00,81,79,94,VAR,2,0,29.79 °in
10-10-2023:01:00,81,77,89,,0,0,29.79 °in
10-10-2023:02:00,81,79,94,,0,0,29.79 °in
10-10-2023:03:00,81,79,94,,0,0,29.76 °in
10-10-2023:04:00,81,79,94,,0,0,29.79 °in
10-10-2023:05:00,81,79,94,,0,0,29.79 °in
10-10-2023:06:00,82,79,89,,0,0,29.79 °in
10-10-2023:07:00,84,81,89,VAR,2,0,29.82 °in
10-10-2023:08:00,86,81,84,NW,5,0,29.82 °in
10-10-2023:09:00,88,81,79,NNW,6,0,29.82 °in
10-10-2023:10:00,90,81,75,NW,8,0,29.82 °in
10-10-2023:11:00,90,81,75,WNW,9,0,29.82 °in
10-10-2023:12:00,90,81,75,WNW,8,0,29.79 °in
10-10-2023:13:00,90,81,75,WNW,8,0,29.76 °in
10-10-2023:14:00,90,81,75,WNW,9,0,29.73 °in
10-10-2023:15:00,90,81,75,WNW,10,0,29.70 °in
10-10-2023:16:00,90,82,79,WNW,12,0,29.70 °in
10-10-2023:17:00,88,81,79,WNW,8,0,29.70 °in
10-10-2023:18:00,88,81,79,WNW,8,0,29.70 °in
10-10-2023:19:00,88,81,79,NW,8,0,29.73 °in
10-10-2023:20:00,86,81,84,NW,7,0,29.76 °in
10-10-2023:21:00,86,81,84,NNW,6,0,29.79 °in
10-10-2023:22:00,81,73,79,S,13,25,29.82 °in
10-10-2023:22:05,77,73,89,S,18,0,29.85 °in
10-10-2023:23:00,77,77,100,WSW,8,0,29.82 °in
11-10-2023:00:00,77,77,100,NNW,3,0,29.79 °in
11-10-2023:01:00,77,77,100,VAR,2,0,29.79 °in
11-10-2023:02:00,79,77,94,N,7,0,29.79 °in
11-10-2023:03:00,77,77,100,N,6,0,29.73 °in
11-10-2023:04:00,77,75,94,E,6,0,29.73 °in
11-10-2023:05:00,77,75,94,SE,3,0,29.76 °in
11-10-2023:06:00,79,75,89,S,5,0,29.79 °in
11-10-2023:07:00,81,77,89,VAR,2,0,29.79 °in
11-10-2023:08:00,81,77,89,VAR,2,0,29.82 °in
11-10-2023:09:00,86,77,74,S,10,0,29.85 °in
11-10-2023:10:00,88,75,66,SSW,3,0,29.85 °in
11-10-2023:11:00,90,77,66,VAR,10,0,29.82 °in
11-10-2023:12:00,90,77,66,S,8,0,29.79 °in
11-10-2023:13:00,90,77,66,W,10,0,29.79 °in
11-10-2023:14:00,91,79,66,W,9,0,29.73 °in
11-10-2023:15:00,91,81,71,W,10,0,29.70 °in
11-10-2023:16:00,90,79,70,W,7,0,29.67 °in
11-10-2023:17:00,88,79,75,NW,6,0,29.67 °in
11-10-2023:18:00,86,79,79,NNW,6,0,29.67 °in
11-10-2023:19:00,86,79,79,N,7,0,29.70 °in
11-10-2023:20:00,84,79,84,N,5,0,29.73 °in
11-10-2023:21:00,84,79,84,N,6,0,29.73 °in
11-10-2023:22:00,82,79,89,N,3,0,29.76 °in
11-10-2023:23:00,84,79,84,N,3,0,29.76 °in
12-10-2023:00:00,84,79,84,N,3,0,29.76 °in
12-10-2023:01:00,84,79,84,NNW,5,0,29.73 °in
12-10-2023:02:00,82,81,94,NNE,3,0,29.73 °in
12-10-2023:03:00,82,81,94,VAR,2,0,29.73 °in
12-10-2023:04:00,84,81,89,VAR,2,0,29.73 °in
12-10-2023:05:00,84,79,84,VAR,6,0,29.73 °in
12-10-2023:06:00,84,77,79,W,6,0,29.73 °in
12-10-2023:07:00,86,79,79,W,5,0,29.79 °in
12-10-2023:08:00,88,79,75,W,6,0,29.79 °in
12-10-2023:09:00,88,79,75,W,3,0,29.82 °in
12-10-2023:10:00,90,79,70,W,6,0,29.85 °in
12-10-2023:11:00,90,81,75,W,7,0,29.85 °in
12-10-2023:12:00,90,81,75,SW,8,0,29.79 °in
12-10-2023:13:00,91,79,66,WSW,10,0,29.76 °in
12-10-2023:14:00,91,81,71,WSW,10,0,29.76 °in
12-10-2023:15:00,90,79,70,WSW,6,0,29.73 °in
12-10-2023:16:00,88,79,75,WSW,5,0,29.70 °in
12-10-2023:17:00,88,79,75,WSW,3,16,29.70 °in
12-10-2023:18:00,86,79,79,VAR,2,0,29.73 °in
12-10-2023:19:00,86,79,79,VAR,2,0,29.70 °in
12-10-2023:20:00,86,79,79,WSW,3,0,29.76 °in
12-10-2023:21:00,86,81,84,SW,3,0,29.76 °in
12-10-2023:22:00,86,81,84,VAR,1,0,29.76 °in
12-10-2023:23:00,82,81,94,E,5,0,29.76 °in
13-10-2023:00:00,82,81,94,ENE,3,0,29.76 °in
13-10-2023:01:00,81,81,100,E,5,0,29.76 °in
13-10-2023:02:00,81,81,100,VAR,2,0,29.73 °in
13-10-2023:03:00,81,79,94,VAR,2,0,29.73 °in
13-10-2023:04:00,81,81,100,VAR,1,0,29.73 °in
13-10-2023:05:00,81,81,100,VAR,2,0,29.73 °in
13-10-2023:06:00,81,79,94,VAR,2,0,29.76 °in
13-10-2023:07:00,82,81,94,VAR,2,0,29.76 °in
13-10-2023:08:00,88,81,79,VAR,2,0,29.79 °in
13-10-2023:09:00,84,77,79,NE,3,0,29.82 °in
13-10-2023:10:00,91,79,66,NNE,3,0,29.82 °in
13-10-2023:11:00,91,81,71,NNW,12,0,29.79 °in
13-10-2023:12:00,90,77,66,WSW,3,0,29.79 °in
13-10-2023:13:00,91,81,71,NW,9,21,29.76 °in
13-10-2023:14:00,88,81,79,NNW,10,0,29.73 °in
13-10-2023:15:00,88,79,75,WNW,7,0,29.70 °in
13-10-2023:16:00,88,77,70,WNW,8,0,29.70 °in
13-10-2023:17:00,88,77,70,WNW,8,0,29.70 °in
13-10-2023:18:00,86,81,84,NNW,8,0,29.73 °in
13-10-2023:19:00,86,81,84,N,5,0,29.73 °in
13-10-2023:20:00,82,77,84,WNW,5,0,29.79 °in
13-10-2023:21:00,82,79,89,WNW,6,0,29.82 °in
13-10-2023:22:00,84,81,89,NNE,5,0,29.82 °in
13-10-2023:23:00,86,81,84,N,5,0,29.82 °in
14-10-2023:00:00,86,81,84,N,3,0,29.82 °in
14-10-2023:01:00,84,79,84,SSE,7,0,29.82 °in
14-10-2023:02:00,84,81,89,W,3,0,29.79 °in
14-10-2023:03:00,84,79,84,SW,3,0,29.76 °in
14-10-2023:04:00,84,79,84,VAR,2,0,29.76 °in
14-10-2023:05:00,84,79,84,NNW,5,0,29.76 °in
14-10-2023:05:38,81,75,84,ENE,9,0,29.79 °in
14-10-2023:06:00,75,75,100,VAR,2,0,29.82 °in
14-10-2023:07:00,75,75,100,,0,0,29.85 °in
14-10-2023:07:12,77,75,94,W,3,0,29.82 °in
14-10-2023:08:00,79,77,94,VAR,1,0,29.85 °in
14-10-2023:09:00,82,77,84,S,5,0,29.85 °in
14-10-2023:10:00,86,79,79,SSW,3,0,29.88 °in
14-10-2023:11:00,86,79,79,SSW,9,0,29.85 °in
14-10-2023:12:00,86,79,79,SW,9,0,29.82 °in
14-10-2023:13:00,86,79,79,SW,10,0,29.82 °in
14-10-2023:14:00,86,79,79,SW,7,0,29.79 °in
14-10-2023:15:00,88,81,79,SW,8,0,29.79 °in
14-10-2023:16:00,86,77,74,SW,8,0,29.79 °in
14-10-2023:17:00,86,77,74,WSW,5,0,29.79 °in
14-10-2023:18:00,84,79,84,SW,6,0,29.79 °in
14-10-2023:19:00,84,79,84,VAR,3,0,29.79 °in
14-10-2023:20:00,84,79,84,VAR,3,0,29.82 °in
14-10-2023:21:00,81,79,94,N,17,0,29.85 °in
14-10-2023:22:00,81,79,94,VAR,2,0,29.85 °in
14-10-2023:23:00,81,79,94,VAR,2,0,29.85 °in
15-10-2023:00:00,81,79,94,S,5,0,29.85 °in
15-10-2023:01:00,81,79,94,SSW,5,0,29.82 °in
15-10-2023:02:00,79,77,94,VAR,2,0,29.82 °in
15-10-2023:03:00,79,77,94,E,5,0,29.79 °in
15-10-2023:04:00,79,77,94,ESE,5,0,29.82 °in
15-10-2023:05:00,79,77,94,VAR,2,0,29.82 °in
15-10-2023:06:00,79,79,100,VAR,2,0,29.82 °in
15-10-2023:07:00,82,79,89,S,3,0,29.85 °in
15-10-2023:08:00,84,81,89,VAR,2,0,29.88 °in
15-10-2023:09:00,86,79,79,S,6,0,29.91 °in
15-10-2023:10:00,88,79,75,VAR,7,0,29.88 °in
15-10-2023:11:00,88,77,70,SSW,7,0,29.88 °in
15-10-2023:12:00,90,79,70,SSW,8,0,29.85 °in
15-10-2023:13:00,90,77,66,W,10,0,29.82 °in
15-10-2023:14:00,90,79,70,WSW,9,0,29.79 °in
15-10-2023:15:00,86,79,79,W,6,0,29.76 °in
15-10-2023:16:00,88,79,75,NW,9,0,29.76 °in
15-10-2023:17:00,86,79,79,WNW,6,0,29.76 °in
15-10-2023:18:00,86,79,79,WNW,6,0,29.79 °in
15-10-2023:19:00,86,79,79,WNW,6,0,29.79 °in
15-10-2023:20:00,86,79,79,NW,5,0,29.82 °in
15-10-2023:21:00,86,79,79,VAR,2,0,29.85 °in
15-10-2023:22:00,86,79,79,NW,8,0,29.85 °in
15-10-2023:23:00,86,79,79,NW,7,0,29.85 °in
16-10-2023:00:00,86,79,79,NW,7,0,29.85 °in
16-10-2023:01:00,86,79,79,NW,5,0,29.82 °in
16-10-2023:01:39,75,73,94,SW,12,0,29.82 °in
16-10-2023:02:00,73,72,94,W,6,28,29.82 °in
16-10-2023:03:00,75,75,100,N,7,0,29.79 °in
16-10-2023:04:00,75,75,100,NNW,3,0,29.79 °in
16-10-2023:05:00,75,73,94,VAR,3,0,29.82 °in
16-10-2023:06:00,75,75,100,VAR,3,0,29.85 °in
16-10-2023:07:00,75,75,100,N,3,0,29.88 °in
16-10-2023:08:00,77,75,94,SE,5,0,29.91 °in
16-10-2023:09:00,75,73,94,E,12,0,29.94 °in
16-10-2023:10:00,79,73,83,SSW,6,0,29.97 °in
16-10-2023:11:00,79,75,89,ENE,3,0,29.94 °in
16-10-2023:12:00,81,75,84,SE,7,0,29.88 °in
16-10-2023:13:00,86,75,70,SE,7,0,29.85 °in
16-10-2023:14:00,86,73,66,VAR,2,0,29.82 °in
16-10-2023:15:00,84,75,74,VAR,5,0,29.79 °in
16-10-2023:16:00,84,75,74,S,5,0,29.76 °in
16-10-2023:17:00,84,75,74,VAR,2,0,29.76 °in
16-10-2023:17:30,82,75,79,VAR,2,0,29.76 °in
16-10-2023:18:00,82,75,79,VAR,2,0,29.76 °in
16-10-2023:19:00,82,75,79,VAR,2,0,29.76 °in
16-10-2023:20:00,82,75,79,VAR,2,0,29.79 °in
16-10-2023:21:00,81,75,84,VAR,1,0,29.82 °in
16-10-2023:22:00,79,77,94,ENE,3,0,29.85 °in
16-10-2023:23:00,79,77,94,ESE,3,0,29.85 °in
17-10-2023:00:00,77,77,100,VAR,1,0,29.82 °in
17-10-2023:01:00,77,77,100,ENE,5,0,29.82 °in
17-10-2023:02:00,77,77,100,E,3,0,29.79 °in
17-10-2023:03:00,77,75,94,VAR,2,0,29.79 °in
17-10-2023:04:00,77,75,94,VAR,2,0,29.79 °in
17-10-2023:05:00,77,75,94,VAR,2,0,29.79 °in
17-10-2023:06:00,77,75,94,VAR,2,0,29.82 °in
17-10-2023:07:00,81,77,89,E,5,0,29.82 °in
17-10-2023:08:00,82,77,84,VAR,2,0,29.85 °in
17-10-2023:09:00,86,79,79,VAR,2,0,29.85 °in
17-10-2023:10:00,90,77,66,ENE,6,0,29.85 °in
17-10-2023:11:00,90,75,62,VAR,2,0,29.85 °in
17-10-2023:12:00,90,77,66,NNW,10,0,29.82 °in
17-10-2023:13:00,90,77,66,WSW,17,0,29.79 °in
17-10-2023:14:00,90,77,66,W,15,0,29.76 °in
17-10-2023:15:00,88,77,70,WNW,6,0,29.73 °in
17-10-2023:16:00,88,77,70,NW,12,0,29.73 °in
17-10-2023:17:00,88,77,70,N,10,0,29.73 °in
17-10-2023:18:00,84,77,79,NNW,14,0,29.73 °in
17-10-2023:19:00,84,77,79,N,8,0,29.76 °in
17-10-2023:20:00,84,77,79,N,10,0,29.76 °in
17-10-2023:21:00,84,77,79,NNE,6,0,29.79 °in
17-10-2023:22:00,82,79,89,N,5,0,29.79 °in
17-10-2023:23:00,82,79,89,VAR,2,0,29.82 °in
18-10-2023:00:00,81,79,94,VAR,2,0,29.82 °in
18-10-2023:01:00,81,79,94,VAR,2,0,29.79 °in
18-10-2023:02:00,81,79,94,VAR,2,0,29.76 °in
18-10-2023:03:00,81,79,94,VAR,1,0,29.73 °in
18-10-2023:04:00,79,79,100,VAR,1,0,29.73 °in
18-10-2023:05:00,79,79,100,VAR,1,0,29.73 °in
18-10-2023:06:00,81,79,94,VAR,2,0,29.73 °in
18-10-2023:07:00,84,81,89,S,5,0,29.76 °in
18-10-2023:08:00,86,81,84,SSE,9,0,29.76 °in
18-10-2023:09:00,88,81,79,SSW,3,0,29.79 °in
18-10-2023:10:00,90,81,75,W,5,0,29.79 °in
18-10-2023:11:00,91,81,71,SW,7,0,29.76 °in
18-10-2023:12:00,91,79,66,WSW,8,0,29.76 °in
18-10-2023:13:00,91,81,71,W,8,0,29.73 °in
18-10-2023:14:00,93,79,63,VAR,8,0,29.70 °in
18-10-2023:15:00,91,79,66,W,8,0,29.67 °in
18-10-2023:16:00,91,79,66,WNW,9,0,29.67 °in
18-10-2023:17:00,90,81,75,N,6,0,29.67 °in
18-10-2023:18:00,86,81,84,N,5,0,29.70 °in
18-10-2023:19:00,84,81,89,NNE,7,0,29.70 °in
18-10-2023:20:00,84,81,89,NNE,5,0,29.73 °in
18-10-2023:21:00,84,81,89,NNE,6,0,29.76 °in
18-10-2023:22:00,82,81,94,E,5,0,29.76 °in
18-10-2023:23:00,82,81,94,NE,3,0,29.76 °in
19-10-2023:00:00,82,81,94,N,3,0,29.76 °in
19-10-2023:01:00,82,79,89,NE,5,0,29.73 °in
19-10-2023:02:00,82,79,89,VAR,2,0,29.70 °in
19-10-2023:03:00,81,79,94,VAR,2,0,29.70 °in
19-10-2023:04:00,81,79,94,VAR,2,0,29.70 °in
19-10-2023:05:00,81,79,94,VAR,2,0,29.70 °in
19-10-2023:06:00,82,79,89,S,5,0,29.73 °in
19-10-2023:07:00,82,81,94,ESE,6,0,29.73 °in
19-10-2023:08:00,88,81,79,SE,5,0,29.76 °in
19-10-2023:09:00,91,79,66,ESE,5,0,29.76 °in
19-10-2023:10:00,93,75,56,S,9,0,29.76 °in
19-10-2023:11:00,91,75,59,SSW,9,0,29.76 °in
19-10-2023:12:00,93,77,59,WSW,10,0,29.73 °in
19-10-2023:13:00,93,79,63,WSW,10,0,29.70 °in
19-10-2023:14:00,91,79,66,WSW,9,0,29.67 °in
19-10-2023:15:00,91,81,71,WSW,6,0,29.67 °in
19-10-2023:16:00,90,81,75,W,5,0,29.67 °in
19-10-2023:17:00,88,81,79,NNW,8,0,29.67 °in
19-10-2023:18:00,88,79,75,NW,6,0,29.70 °in
19-10-2023:19:00,88,81,79,N,6,0,29.70 °in
19-10-2023:20:00,86,81,84,NE,6,0,29.73 °in
19-10-2023:20:22,84,81,89,NNE,7,0,29.76 °in
19-10-2023:21:00,86,81,84,NNW,7,0,29.79 °in
19-10-2023:21:32,82,75,79,VAR,3,0,29.79 °in
19-10-2023:22:00,81,77,89,VAR,3,0,29.79 °in
19-10-2023:23:00,81,77,89,VAR,3,0,29.82 °in
20-10-2023:00:00,79,75,89,NNE,5,0,29.79 °in
20-10-2023:01:00,79,75,89,VAR,2,0,29.76 °in
20-10-2023:02:00,79,75,89,VAR,2,0,29.73 °in
20-10-2023:04:00,79,75,89,S,3,0,29.73 °in
20-10-2023:05:00,79,75,89,VAR,2,0,29.73 °in
20-10-2023:06:00,81,77,89,S,12,0,29.76 °in
20-10-2023:07:00,81,77,89,ESE,7,0,29.79 °in
20-10-2023:08:00,84,77,79,S,13,0,29.82 °in
20-10-2023:09:00,82,77,84,S,14,0,29.85 °in
20-10-2023:10:00,88,77,70,SSE,8,0,29.82 °in
20-10-2023:11:00,90,77,66,S,16,0,29.82 °in
20-10-2023:12:00,88,77,70,S,14,0,29.79 °in
20-10-2023:13:00,90,75,62,S,14,0,29.76 °in
20-10-2023:14:00,90,73,59,SSW,8,0,29.73 °in
20-10-2023:15:00,88,73,62,SW,12,0,29.73 °in
20-10-2023:16:00,90,75,62,SSW,8,0,29.73 °in
20-10-2023:17:00,90,75,62,SW,9,0,29.73 °in
20-10-2023:18:00,86,73,66,SW,5,0,29.76 °in
20-10-2023:19:00,86,73,66,SW,5,0,29.76 °in
20-10-2023:20:00,86,75,70,SSW,6,0,29.82 °in
20-10-2023:21:00,84,75,74,SSW,7,0,29.82 °in
20-10-2023:22:00,84,75,74,SW,6,0,29.85 °in
20-10-2023:23:00,84,73,70,SW,3,0,29.82 °in
21-10-2023:00:00,84,75,74,VAR,2,0,29.82 °in
21-10-2023:01:00,82,75,79,S,3,0,29.82 °in
21-10-2023:02:00,81,79,94,E,3,0,29.79 °in
21-10-2023:03:00,79,77,94,VAR,2,0,29.79 °in
21-10-2023:04:00,79,77,94,ESE,3,0,29.79 °in
21-10-2023:05:00,77,73,89,S,10,0,29.79 °in
21-10-2023:06:00,79,77,94,SE,3,0,29.82 °in
21-10-2023:07:00,81,77,89,S,15,0,29.85 °in
21-10-2023:08:00,81,75,84,SSW,10,0,29.88 °in
21-10-2023:09:00,82,77,84,VAR,10,0,29.88 °in
21-10-2023:10:00,84,77,79,SSW,14,0,29.88 °in
21-10-2023:11:00,84,75,74,SSW,7,0,29.88 °in
21-10-2023:12:00,84,77,79,SW,9,0,29.88 °in
21-10-2023:13:00,84,75,74,WSW,8,0,29.85 °in
21-10-2023:14:00,84,75,74,WSW,9,0,29.82 °in
21-10-2023:15:00,86,72,62,WSW,8,0,29.79 °in
21-10-2023:16:00,86,72,62,S,5,0,29.76 °in
21-10-2023:17:00,86,73,66,W,5,0,29.76 °in
21-10-2023:18:00,84,73,70,S,5,0,29.79 °in
21-10-2023:19:00,82,75,79,SW,6,0,29.79 °in
21-10-2023:20:00,81,75,84,VAR,2,0,29.82 °in
21-10-2023:21:00,81,75,84,VAR,1,0,29.85 °in
21-10-2023:22:00,82,75,79,W,3,0,29.85 °in
21-10-2023:23:00,84,75,74,NNW,5,0,29.85 °in
22-10-2023:00:00,81,77,89,ESE,3,0,29.85 °in
22-10-2023:01:00,79,77,94,VAR,2,0,29.82 °in
22-10-2023:02:00,79,77,94,VAR,2,0,29.82 °in
22-10-2023:03:00,79,77,94,VAR,2,0,29.79 °in
22-10-2023:04:00,79,75,89,VAR,2,0,29.79 °in
22-10-2023:05:00,77,75,94,VAR,2,0,29.79 °in
22-10-2023:06:00,77,77,100,VAR,1,0,29.82 °in
22-10-2023:07:00,79,77,94,VAR,2,0,29.85 °in
22-10-2023:08:00,84,77,79,VAR,2,0,29.88 °in
22-10-2023:09:00,88,79,75,ENE,5,0,29.88 °in
22-10-2023:10:00,88,77,70,SW,5,0,29.88 °in
22-10-2023:11:00,90,75,62,SSW,5,0,29.88 °in
22-10-2023:12:00,90,77,66,W,8,0,29.85 °in
22-10-2023:13:00,90,77,66,W,14,0,29.82 °in
22-10-2023:14:00,88,75,66,WSW,14,0,29.79 °in
22-10-2023:15:00,88,75,66,W,8,0,29.76 °in
22-10-2023:16:00,86,77,74,W,7,0,29.73 °in
22-10-2023:17:00,86,77,74,W,12,0,29.76 °in
22-10-2023:18:00,84,77,79,NW,5,0,29.76 °in
22-10-2023:19:00,84,77,79,NNW,3,0,29.79 °in
22-10-2023:20:00,82,77,84,NNW,3,0,29.82 °in
22-10-2023:21:00,81,79,94,VAR,2,0,29.82 °in
22-10-2023:22:00,82,79,89,NE,5,0,29.85 °in
22-10-2023:23:00,81,79,94,ENE,3,0,29.85 °in
23-10-2023:00:00,81,79,94,NE,3,0,29.82 °in
23-10-2023:01:00,79,79,100,VAR,1,0,29.82 °in
23-10-2023:02:00,79,79,100,VAR,2,0,29.79 °in
23-10-2023:03:00,79,77,94,VAR,1,0,29.76 °in
23-10-2023:04:00,79,77,94,VAR,2,0,29.76 °in
23-10-2023:05:00,79,77,94,VAR,2,0,29.76 °in
23-10-2023:06:00,79,77,94,VAR,1,0,29.79 °in
23-10-2023:07:00,82,79,89,VAR,1,0,29.79 °in
23-10-2023:08:00,86,79,79,VAR,1,0,29.82 °in
23-10-2023:09:00,90,81,75,ENE,3,0,29.82 °in
23-10-2023:10:00,90,79,70,NW,7,0,29.82 °in
23-10-2023:11:00,91,79,66,NNW,12,0,29.82 °in
23-10-2023:12:00,91,79,66,NNW,13,0,29.79 °in
23-10-2023:13:00,91,79,66,NNW,14,0,29.76 °in
23-10-2023:14:00,91,81,71,NNW,14,0,29.73 °in
23-10-2023:15:00,88,77,70,NNW,12,0,29.73 °in
23-10-2023:16:00,88,77,70,N,14,0,29.73 °in
23-10-2023:17:00,86,79,79,N,13,0,29.73 °in
23-10-2023:18:00,86,79,79,N,6,0,29.76 °in
23-10-2023:19:00,84,79,84,N,7,0,29.79 °in
23-10-2023:20:00,84,79,84,N,6,0,29.79 °in
23-10-2023:21:00,84,79,84,N,7,0,29.79 °in
23-10-2023:22:00,84,79,84,N,6,0,29.82 °in
23-10-2023:23:00,84,79,84,N,6,0,29.82 °in
24-10-2023:00:00,84,79,84,NNE,7,0,29.79 °in
24-10-2023:01:00,82,79,89,N,7,0,29.76 °in
24-10-2023:02:00,82,79,89,N,7,0,29.76 °in
24-10-2023:03:00,84,79,84,N,6,0,29.73 °in
24-10-2023:04:00,82,79,89,N,5,0,29.73 °in
24-10-2023:05:00,82,79,89,N,3,0,29.76 °in
24-10-2023:06:00,82,79,89,VAR,2,0,29.79 °in
24-10-2023:07:00,82,81,94,VAR,2,0,29.82 °in
24-10-2023:08:00,86,81,84,SE,3,0,29.82 °in
24-10-2023:09:00,88,81,79,SSE,3,0,29.85 °in
24-10-2023:10:00,90,81,75,E,3,0,29.85 °in
24-10-2023:11:00,90,77,66,VAR,2,0,29.82 °in
24-10-2023:12:00,90,77,66,VAR,3,0,29.79 °in
24-10-2023:13:00,91,77,63,W,9,0,29.76 °in
24-10-2023:14:00,88,79,75,W,12,0,29.76 °in
24-10-2023:15:00,88,79,75,SSW,9,0,29.73 °in
24-10-2023:16:00,88,81,79,SSW,10,0,29.73 °in
24-10-2023:17:00,86,81,84,WSW,8,0,29.73 °in
24-10-2023:18:00,86,81,84,SSW,6,0,29.73 °in
24-10-2023:19:00,82,77,84,W,10,0,29.76 °in
24-10-2023:20:00,81,79,94,VAR,2,0,29.76 °in
24-10-2023:21:00,81,79,94,VAR,2,0,29.79 °in
24-10-2023:22:00,81,79,94,ENE,5,0,29.79 °in
24-10-2023:23:00,81,79,94,E,6,0,29.79 °in
25-10-2023:00:00,81,79,94,SE,7,0,29.79 °in
25-10-2023:01:00,81,77,89,SSE,5,0,29.79 °in
25-10-2023:02:00,82,77,84,S,3,0,29.76 °in
25-10-2023:03:00,79,77,94,SW,10,0,29.76 °in
25-10-2023:04:00,79,77,94,NNW,3,0,29.76 °in
25-10-2023:05:00,75,75,100,NNE,10,0,29.76 °in
25-10-2023:06:00,75,75,100,E,7,0,29.76 °in
25-10-2023:07:00,77,75,94,VAR,2,0,29.76 °in
25-10-2023:08:00,79,77,94,VAR,3,0,29.79 °in
25-10-2023:09:00,81,77,89,S,5,0,29.82 °in
25-10-2023:10:00,86,77,74,S,6,0,29.85 °in
25-10-2023:11:00,86,79,79,SSW,8,0,29.82 °in
25-10-2023:12:00,86,77,74,SSW,9,0,29.82 °in
25-10-2023:13:00,81,79,94,SSW,10,0,0.00 °in
25-10-2023:14:00,79,73,83,SE,6,0,29.76 °in
25-10-2023:15:00,82,79,89,S,7,0,29.70 °in
25-10-2023:16:00,84,79,84,WSW,6,0,29.70 °in
25-10-2023:17:00,84,77,79,SSW,7,0,29.73 °in
25-10-2023:18:00,82,77,84,S,5,0,29.76 °in
25-10-2023:19:00,82,77,84,WSW,3,0,29.76 °in
25-10-2023:20:00,82,77,84,S,5,0,29.76 °in
25-10-2023:21:00,82,77,84,SSW,3,0,29.79 °in
25-10-2023:22:00,82,77,84,VAR,2,0,29.79 °in
25-10-2023:23:00,79,79,100,ESE,6,0,29.82 °in
26-10-2023:00:00,81,77,89,VAR,2,0,29.79 °in
26-10-2023:01:00,79,77,94,VAR,2,0,29.79 °in
26-10-2023:02:00,79,77,94,ESE,3,0,29.76 °in
26-10-2023:03:00,79,77,94,VAR,2,0,29.73 °in
26-10-2023:04:00,79,77,94,E,8,0,29.73 °in
26-10-2023:05:00,79,77,94,ESE,5,0,29.73 °in
26-10-2023:06:00,79,77,94,S,5,0,29.76 °in
26-10-2023:07:00,79,77,94,S,5,0,29.76 °in
26-10-2023:08:00,81,77,89,SSE,14,0,29.79 °in
26-10-2023:09:00,81,77,89,S,9,0,29.82 °in
26-10-2023:10:00,82,77,84,SW,15,0,29.82 °in
26-10-2023:11:00,82,77,84,SSW,5,0,29.79 °in
26-10-2023:12:00,82,77,84,S,12,0,29.79 °in
26-10-2023:13:00,82,77,84,S,9,0,29.76 °in
26-10-2023:14:00,84,75,74,SW,8,0,29.73 °in
26-10-2023:15:00,84,77,79,WSW,7,0,29.73 °in
26-10-2023:16:00,84,77,79,WSW,6,0,29.70 °in
26-10-2023:17:00,84,77,79,WSW,5,0,29.70 °in
26-10-2023:18:00,82,77,84,WSW,5,0,29.73 °in
26-10-2023:19:00,82,77,84,SW,3,0,29.76 °in
26-10-2023:20:00,81,77,89,VAR,2,0,29.79 °in
26-10-2023:21:00,81,77,89,VAR,1,0,29.79 °in
26-10-2023:22:00,82,77,84,VAR,2,0,29.82 °in
26-10-2023:23:00,82,77,84,VAR,2,0,29.82 °in
27-10-2023:00:00,81,79,94,VAR,1,0,29.79 °in
27-10-2023:01:00,82,79,89,S,6,0,29.79 °in
27-10-2023:02:00,81,77,89,S,8,0,29.76 °in
27-10-2023:03:00,79,77,94,WSW,7,0,29.76 °in
27-10-2023:04:00,79,77,94,WSW,9,0,29.76 °in
27-10-2023:05:00,79,75,89,S,8,0,29.76 °in
27-10-2023:06:00,79,77,94,S,6,0,29.79 °in
27-10-2023:07:00,81,77,89,S,6,0,29.82 °in
27-10-2023:08:00,82,77,84,ESE,3,0,29.85 °in
27-10-2023:09:00,82,77,84,SSE,6,0,29.85 °in
27-10-2023:10:00,81,77,89,SW,7,0,29.85 °in
27-10-2023:11:00,81,77,89,NNW,7,0,29.85 °in
27-10-2023:12:00,81,77,89,N,3,0,29.82 °in
27-10-2023:13:00,81,79,94,NNE,3,0,29.79 °in
27-10-2023:14:00,81,77,89,N,5,0,29.76 °in
27-10-2023:15:00,81,77,89,NNW,5,0,29.73 °in
